place_name,keywords,data_type,theme_id,open_info,fee,info,contact,address,coordinate_y,coordinate_x,주차
더클라임 클라이밍 양재점,액티비티,tour,4,"연중무휴
- 평일 08:00~24:00<br>- 주말 08:00~22:00","체험프로그램:강습프로그램 / 일일체험강습 등
이용요금:- 일일 이용권  22,000원<br>
- 평일 이용권 110,000원<br>
- 5회 이용권 90,000원<br>
- 10회 이용권 170,000원<br>
※ 자세한 사항은 전화 문의
",더클라임은 클라이밍을 처음 접하는 사람들도 쉽고 재미있고 안전하게 클라이밍 할 수 있는 곳이다. 전국 최대 볼더링 짐으로써 서울과 경기도에 걸쳐 10개의 지점을 동시에 이용할 수 있다. 클라이밍을 전문적으로 연구한 석사 출신의 강사와 현 국가대표로 이루어진 전문 강사진으로부터 체계적인 강습을 받을 수 있다.,,"서울특별시 강남구 남부순환로 2615 (도곡동, 극동스타클래스)지하1층",37.4852341646,127.0358930949,
더클라임 클라이밍 마곡점,액티비티,tour,4,"연중무휴
- 평일 08:00~24:00<br>- 주말 08:00~22:00","체험프로그램:강습프로그램 / 일일체험강습 등
이용요금:- 일일 이용권  22,000원<br>
- 평일 이용권 110,000원<br>
- 5회 이용권 90,000원<br>
- 10회 이용권 170,000원<br>
※ 자세한 사항은 전화 문의
","더클라임은 클라이밍을 처음 접하는 사람들도 쉽고 재미있게 할 수 있는 실내 암벽등반장이다. 전국 최대 볼더링 짐으로써 서울과 경기도에 걸쳐 10개의 지점을 동시에 이용할 수 있다. 클라이밍을 즐기는 것뿐만 아니라 클라이밍에 관련된 피트니스 트레이닝도 할 수 있다.
클라이밍을 전문적으로 연구한 석사 출신의 강사와 현 국가대표로 이루어진 전문 강사진으로부터 체계적인 강습을 받을 수 있다.",,서울특별시 강서구 마곡동로 62 (마곡동)마곡사이언스타워 7층,37.5606079049,126.8339038169,
송강카누학교 서울분교,액티비티,tour,4,"매주 수요일
09:00~20:00<br>※ 예약 전 이용가능시간 전화로 확인 요망","대여안내:카약(투어링 카약/급류 카약) / 패들 등
이용요금:선셋카약 30,000원
보유장비:투어링 카약 / 급류카약 등
","송강카누학교 서울분교는 30년 전통의 송강카누학교의 서울 분교로서 카약 교육, 렌털, 투어, 장비 보관 등 카약과 관련된 모든 서비스를 제공하는 곳이다. 지금까지 카약을 배우거나 타기 위해서는 먼바다나 강을 찾아야 했지만, 이제 서울 한강에서도 보다 쉽고 간편하게 카약을 즐길 수 있다. 
송강카누학교 서울분교의 스태프들은 자연을 즐기고 패들링 스포츠를 사랑하며, 평생의 천직으로 생각하며 행동하는 장인이 되고자 하는 이들이다. 또한 카약 교육체계를 보다 체계적으로 발전시켜 더 편안하고, 더 쉽게, 그리고 더욱 안전하게 많은 사람들이 카약을 즐길 수 있도록 안내한다.",,서울특별시 광진구 강변북로 2326 (자양동)서울윈드서핑장 8호,37.5270995313,127.0794573887,
신라아이파크면세점,쇼핑,tour,5,"2015. 12. 24
연중무휴
10:30~19:30",,"신라 아이파크 면세점은 글로벌 건축문화 기업 HDC 그룹과 국내 면세시장을 이끌어온 호텔신라가 합작 설립한 HDC 신라면세점이 선보이는 최고 수준의 면세쇼핑 공간이다. 국내 최대 규모의 복합시설물이자 교통의 요지인 용산 아이파크몰 내에 위치함으로써 다양한 엔터테인먼트와 면세쇼핑을 동시에 경험할 수 있다. 3개 층에 걸친 넓고 쾌적한 쇼핑공간에서 패션, 주얼리, 화장품 등 총 350여 개의 브랜드를 한 자리에서 만날 수 있다. 뿐만 아니라 복합 쇼핑몰 아이파크몰과 연결되어 있어 면세 쇼핑부터 트렌디한 맛집과 카페, 마트, 영화관까지 원스톱으로 즐길 수 있다.",1688-8800,서울특별시 용산구 한강대로23길 55 (한강로3가)3층~7층,37.5298249324,126.9647566449,가능
수유시장,쇼핑,tour,5,"상설
점포 별로 상이함
점포 별로 상이함",,"1966년에 개장한 서울 시내의 5대 재래시장으로 건물형시장(수유시장), 골목형시장 (수유전통시장, 수유재래시장)으로 구성되어 있다. 점포를 쉽게 찾을 수 있도록 도로를 색깔로 구분하고 출입구에 상호를 적어놓았다. 정육, 생선, 야채, 간식, 먹거리를 함께 묶어서 구매 배달하는 비대면 장보기 서비스를 제공하고 있다.",02-945-4506,서울특별시 강북구 도봉로67길 18 (수유동),37.6307392541,127.0232678952,가능
암사종합시장,쇼핑,tour,5,"
점포 별로 상이함
점포 별로 상이함",,"암사종합시장은 서울 강동구 암사1동에 자리한 크고 활기찬 전통시장이다. 다양한 점포가 빼곡하게 들어서 있어 없는 게 없는 만물 시장 같은 곳이다. 지붕 아케이드가 설치되어 있어 비가 오나 눈이 오나 날씨 걱정 없이 편하게 장을 볼 수 있다. 신선한 농산물, 수산물, 맛있는 반찬과 분식 등 입맛 돋우는 먹거리가 가득해 구경만 해도 즐거운 곳이다. 특히 떡볶이, 튀김 같은 시장 간식은 꼭 맛봐야 하는 별미이다. 지하철 암사역에서도 가까워서 찾아가기 편리한 곳이다.",02-442-1040,서울특별시 강동구 상암로11길 25 (암사동),37.5509115448,127.1288355503,가능
독산동 우시장,쇼핑,tour,5,"월~토
연중무휴
[유창상가] 09:00~18:00<br>[명선상가] 09:00~18:00<br>[명선상가] 09:00~18:00<br>[현대·협동상가] 09:00~18:00<br>※ 점포 별로 상이할 수 있으므로 자세한 영업시간은 점포에 문의 요망",,"독산동 우시장은 1974년부터 영업을 이어오고 있는 축산물 전문 시장으로, 소와 돼지를 도축하여 최상 품질의 육류를 도·소매로 공급하고 있다. 소 부산물과 돼지 부산물은 가공식품이나 식당으로 직접 납품하고 있으며, 현재 협진식품, 농협부천, 농협음성, (주)평농 등 전국 73개 도축장에서 그날그날 신선한 육류와 부산물을 공급받고 있다. 또한, 2012년 사단법인 독산동 우시장 상인회를 결성하여 독산동 우시장만의 축제와 이벤트 및 나눌수록 커지는 행복이라는 나눔을 실천하고 있다.",02-804-1333,서울특별시 금천구 범안로 1209 (독산동),37.4668782419,126.8963118743,"가능<br>요금 (점포 이용 시 주차 쿠폰 발급 / 30분 2,000원)"
가락몰,쇼핑,tour,5,"점포별 상이
연중무휴 (점포별 상이)
점포별 상이",,"가락농수산물도매시장 옆 송파대로 변에 현대식 건물로 지어진 쇼핑센터이다. 총 7개 동으로 구성되었으며 판매동 지하 1층은 청과물, 지상 1층 수산물, 건해물과 축산물을 판매한다. 2층은 마트 형식의 종합상가와 주방용품을 판매하며 3층은 전문식당관으로 운영되고 있다. 테마동 4관은 식품 식자재와 팔도 특산품 홍보매장도 운영한다. 2관에 있는 유기농 전문 마트 (주)다농도 주부들에게는 인기다.",송파구 경제진흥과 02-2147-2507,서울특별시 송파구 양재대로 932 (가락동),37.4960786971,127.1107693087,가능
신성종합시장,쇼핑,tour,5,"상설
점포별 상이
점포별 상이",,"서울 광진구 중곡사거리에 있는 신성종합시장은 2차선 도로를 따라 형성되어 있는 소규모 골목시장이다. 시장 규모는 크지 않지만, 정육점, 과일가게, 생선가게, 반찬가게 등 다양한 식자재를 판매하고 있으며, 칼국수, 순대국밥, 닭강정집, 만둣집 등 다양한 먹거리를 판매하고 있다.",02-444-1707,서울특별시 광진구 용마산로 50 (중곡동),37.5581349705,127.0880668343,가능
간격 드로잉스페이스,문화 예술,tour,5,"
매주 목요일~금요일 / 일요일
- 월요일~화요일 11:00~21:00<br>- 수요일 15:00~21:00<br>- 토요일 11:00~21:00",,"망원동에 위치한 화실 드로잉스페이스 간격은 일상 속에서 예술을 쉽고, 자유롭게 접하게 하기 위한 화실이다. 원데이클래스 수업과 한 달간 자유롭게 이용 가능한 정규반을 운영 중에 있다.
원데이클래스 수업은 1일 3시간으로 운영 중이며, 정규반 클래스는 4주 결제 후 매주 1회 티칭을 할 수 있는 공간으로 운영 중에 있다. 또한, 티칭 외 오픈 시 자유롭게 방문하여 미술창작 활동을 할 수 있다. 
2019년에 시작하여 현재까지 많은 회원들과 다양한 재료를 이용한 미술 수업들을 진행하고 있다. 월 1회 야외 스케치, 인체, 인물 드로잉 활동 진행하고, 토요일 저녁 격주로 크로키 모임으로 진행한다.",0507-1366-6939,서울특별시 마포구 월드컵로23길 20 망원빌4층,37.5570179737,126.9077277407,불가능
테크노마트 강변점,쇼핑,tour,5,"
점포 별 상이
점포 별 상이",,"테크노마트는 전기 전자 전문매장이 2층에서 8층까지 총 1,100여의 매장이 자리 잡고 있으며 쇼핑몰, 할인상점 등이 연계되어 있는 대형 쇼핑센터이다. 이곳에서는 전자, 전기 제품 상점을 비롯하여 컴퓨터, 음향기기, 이동통신기기 등을 시중보다 저렴한 가격으로 구입할 수 있으며, A/S도 확실하다. 지하 1, 2층과 1층에는 의류, 잡화, 가정생활용품, 식품 등을 저렴하게 구입할 수 있다. 또한 10층에 영화관이 자리하고 있어 쇼핑과 함께 문화생활도 즐길 수 있다. 동서울 종합 터미널과 인접해 있어 교통이 매우 편리하고, 지하 입구에는 안내원이 있어 간단한 외국어 서비스도 받을 수 있다.",02-3424-0114,서울특별시 광진구 광나루로56길 85 (구의동),37.5357793715,127.0957084403,가능
(공사중)광나루 수영장,"액티비티, 여름",seoul,100765,,,,,서울특별시 강동구 천호동  351-1,37.5483,127.121,
(정비중)호돌이어린이공원 바닥분수,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 양천구 신정동  326-2,37.51249599,126.8612902,
50+남부캠퍼스,여름,seoul,100765,,"자유수영 (평일)

성인 4천원

청소년 3천원

어린이 2천원

※주말 요금 및 강습 프로그램별 회비 별도확인",,,서울특별시 구로구 오류로 36-13,37.48843,126.84177,
6단지어린이공원,"여름, 힐링",seoul,100765,,무료,,,서울특별시 강동구 상일동  521-2,37.551,127.1699,
7단지어린이공원,"여름, 힐링",seoul,100765,,무료,,,"서울특별시 강동구 상암로79길 88, 706동 (상일동, 고덕 롯데캐슬 베네루체)",37.5491,127.1668,
가양동 문화공원,"문화 예술, 여름, 힐링",seoul,100765,,무료,,,서울특별시 강서구 가양동  1499,37.5663,126.8463,
가재울어린이공원,"여름, 힐링",seoul,100765,,무료,,,서울특별시 서대문구 남가좌동  385-2,37.57307,126.91931,
강동구청역 교통섬 분수(비접촉형),"액티비티, 여름",seoul,100765,,무료,,,서울특별시 강동구 성내동  319-40,37.53050178,127.1207661,
강동유소년스포츠센터,여름,seoul,100765,,- 프로그램별 상이,,,서울특별시 강동구 상일로12길 60,37.55528,127.17423,
강북문화예술회관 수영장,"문화 예술, 액티비티, 여름",seoul,100765,,"성인: 월·수·금 49,000원, 화·목 44,000원

중고생: 월·수·금 37,000원, 화·목 34,000원",,,서울특별시 강북구 삼각산로 85,37.641,127.01391,
강북웰빙스포츠센터 수영장,"액티비티, 여름",seoul,100765,,"성인: 월·수·금 49,000원, 화·목 44,000원

중고생: 월·수·금 35,000원, 화·목 32,000원",,,서울특별시 강북구 오현로31길 51,37.63073802,127.0377756,
강서 가양구름다리승강기(제내지),여름,seoul,100765,,,,,서울특별시 강서구 가양동  1475-1,37.5672827,126.8510926,
강서 가양구름다리승강기(제외지),여름,seoul,100765,,,,,서울특별시 강서구 가양동  439-1,37.56844,126.853116,
강서 가양나들목 (보도),여름,seoul,100765,,,,,서울특별시 강서구 가양동  439-1,37.57439965,126.8440812,
강서 가양나들목 승강기,여름,seoul,100765,,,,,서울특별시 강서구 가양동  439-1,37.57412208,126.8436969,
강서 가양대교(남단) 승강기,여름,seoul,100765,,,,,서울특별시 강서구 가양동  439-1,37.56618505,126.8585611,
강서 개화나들목 (차도),여름,seoul,100765,,,,,서울특별시 강서구 방화동  57-7,37.58434698,126.8190792,
강서 구암나들목 (보도),여름,seoul,100765,,,,,서울특별시 강서구 가양동  439-1,37.56969338,126.852193,
강서 마곡나들목 (보도),여름,seoul,100765,,,,,서울특별시 강서구 마곡동  1,37.57740119,126.8383014,
강서 정곡나들목 (보도),여름,seoul,100765,,,,,서울특별시 강서구 마곡동  983,37.58429978,126.8191444,
강서 행주나들목 (보차도),여름,seoul,100765,,,,,서울특별시 강서구 개화동  620,37.59032856,126.8016335,
강서구민올림픽체육센터,여름,seoul,100765,,"*성인: 56,000원/청소년: 49,000원/어린이: 30,000원",,,서울특별시 강서구 화곡로65길 62,37.55968,126.8506,
개화동 항아리분수,"액티비티, 여름",seoul,100765,,무료,,,서울특별시 강서구 개화동  564-2,37.5749,126.8023,
거리공원 바닥분수,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 구로구 공원로 73-1,37.50319259,126.8886951,
게내수변공원1호(비접촉형),"여름, 힐링",seoul,100765,,무료,,,서울특별시 강동구 강일동  714,37.56039591,127.172072,
게내수변공원2호(비접촉형),"여름, 힐링",seoul,100765,,무료,,,서울특별시 강동구 상일동  479,37.5553,127.1729,
게내어린이공원(비접촉형),"여름, 힐링",seoul,100765,,무료,,,서울특별시 강동구 상일로5길 26,37.5491,127.1716,
경인어린이공원 물놀이터,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 양천구 신월동  196,37.53206912,126.8286488,
